"StateFIPS","State","ZCTA","ZIP Code Tabulation Areas","Year","Value","Data Comment",
"36","New York","3614606","New York - 3614606 - ZCTA","2024","0.9151","",
"36","New York","3614607","New York - 3614607 - ZCTA","2024","0.6269","",
"36","New York","3614608","New York - 3614608 - ZCTA","2024","0.9770","",
"36","New York","3614609","New York - 3614609 - ZCTA","2024","0.8852","",
"36","New York","3614610","New York - 3614610 - ZCTA","2024","0.6211","",
"36","New York","3614611","New York - 3614611 - ZCTA","2024","0.9373","",
"36","New York","3614612","New York - 3614612 - ZCTA","2024","0.6518","",
"36","New York","3614613","New York - 3614613 - ZCTA","2024","0.9765","",
"36","New York","3614614","New York - 3614614 - ZCTA","2024","0.9686","",
"36","New York","3614615","New York - 3614615 - ZCTA","2024","0.9263","",
"36","New York","3614616","New York - 3614616 - ZCTA","2024","0.7506","",
"36","New York","3614617","New York - 3614617 - ZCTA","2024","0.4270","",
"36","New York","3614618","New York - 3614618 - ZCTA","2024","0.4398","",
"36","New York","3614619","New York - 3614619 - ZCTA","2024","0.8623","",
"36","New York","3614620","New York - 3614620 - ZCTA","2024","0.7317","",
"36","New York","3614621","New York - 3614621 - ZCTA","2024","0.9670","",
"36","New York","3614622","New York - 3614622 - ZCTA","2024","0.5321","",
"36","New York","3614623","New York - 3614623 - ZCTA","2024","0.7559","",
"36","New York","3614624","New York - 3614624 - ZCTA","2024","0.4881","",
"36","New York","3614625","New York - 3614625 - ZCTA","2024","0.3107","",
"36","New York","3614626","New York - 3614626 - ZCTA","2024","0.6368","",
"36","New York","3614627","New York - 3614627 - ZCTA","2024","0.4509","",
"36","New York","3614701","New York - 3614701 - ZCTA","2024","0.7597","",
"36","New York","3614706","New York - 3614706 - ZCTA","2024","0.4829","",
"36","New York","3614707","New York - 3614707 - ZCTA","2024","0.0403","",
"36","New York","3614708","New York - 3614708 - ZCTA","2024","0.0612","",
"36","New York","3614709","New York - 3614709 - ZCTA","2024","0.7095","",
"36","New York","3614710","New York - 3614710 - ZCTA","2024","0.2927","",
"36","New York","3614711","New York - 3614711 - ZCTA","2024","0.4556","",
"36","New York","3614712","New York - 3614712 - ZCTA","2024","0.3091","",
"36","New York","3614714","New York - 3614714 - ZCTA","2024","0.5487","",
"36","New York","3614715","New York - 3614715 - ZCTA","2024","0.3283","",
"36","New York","3614716","New York - 3614716 - ZCTA","2024","0.7348","",
"36","New York","3614717","New York - 3614717 - ZCTA","2024","0.2921","",
"36","New York","3614718","New York - 3614718 - ZCTA","2024","0.3882","",
"36","New York","3614719","New York - 3614719 - ZCTA","2024","0.5294","",
"36","New York","3614720","New York - 3614720 - ZCTA","2024","0.4093","",
"36","New York","3614721","New York - 3614721 - ZCTA","2024","0.3985","",
"36","New York","3614722","New York - 3614722 - ZCTA","2024","0.4306","",
"36","New York","3614723","New York - 3614723 - ZCTA","2024","0.2068","",
"36","New York","3614724","New York - 3614724 - ZCTA","2024","0.5132","",
"36","New York","3614726","New York - 3614726 - ZCTA","2024","0.6832","",
"36","New York","3614727","New York - 3614727 - ZCTA","2024","0.4712","",
"36","New York","3614728","New York - 3614728 - ZCTA","2024","0.4266","",
"36","New York","3614729","New York - 3614729 - ZCTA","2024","0.2664","",
"36","New York","3614731","New York - 3614731 - ZCTA","2024","0.7127","",
"36","New York","3614732","New York - 3614732 - ZCTA","2024","0.2419","",
"36","New York","3614733","New York - 3614733 - ZCTA","2024","0.6938","",
"36","New York","3614735","New York - 3614735 - ZCTA","2024","0.4904","",
"36","New York","3614736","New York - 3614736 - ZCTA","2024","0.0657","",
"36","New York","3614737","New York - 3614737 - ZCTA","2024","0.7108","",
"36","New York","3614738","New York - 3614738 - ZCTA","2024","0.4297","",
"36","New York","3614739","New York - 3614739 - ZCTA","2024","0.5504","",
"36","New York","3614740","New York - 3614740 - ZCTA","2024","0.2912","",
"36","New York","3614741","New York - 3614741 - ZCTA","2024","0.2475","",
"36","New York","3614742","New York - 3614742 - ZCTA","2024","0.1283","",
"36","New York","3614743","New York - 3614743 - ZCTA","2024","0.4570","",
"36","New York","3614744","New York - 3614744 - ZCTA","2024","0.2592","",
"36","New York","3614747","New York - 3614747 - ZCTA","2024","0.6162","",
"36","New York","3614748","New York - 3614748 - ZCTA","2024","0.7144","",
"36","New York","3614750","New York - 3614750 - ZCTA","2024","0.2349","",
"36","New York","3614752","New York - 3614752 - ZCTA","2024","0.3924","",
"36","New York","3614753","New York - 3614753 - ZCTA","2024","0.1669","",
"36","New York","3614754","New York - 3614754 - ZCTA","2024","0.2166","",
"36","New York","3614755","New York - 3614755 - ZCTA","2024","0.6629","",
"36","New York","3614756","New York - 3614756 - ZCTA","2024","0.0716","",
"36","New York","3614757","New York - 3614757 - ZCTA","2024","0.5379","",
"36","New York","3614760","New York - 3614760 - ZCTA","2024","0.7486","",
"36","New York","3614767","New York - 3614767 - ZCTA","2024","0.4238","",
"36","New York","3614769","New York - 3614769 - ZCTA","2024","0.6688","",
"36","New York","3614770","New York - 3614770 - ZCTA","2024","0.6851","",
"36","New York","3614772","New York - 3614772 - ZCTA","2024","0.5903","",
"36","New York","3614774","New York - 3614774 - ZCTA","2024","0.5061","",
"36","New York","3614775","New York - 3614775 - ZCTA","2024","0.7660","",
"36","New York","3614777","New York - 3614777 - ZCTA","2024","0.8442","",
"36","New York","3614778","New York - 3614778 - ZCTA","2024","0.1016","",
"36","New York","3614779","New York - 3614779 - ZCTA","2024","0.8635","",
"36","New York","3614781","New York - 3614781 - ZCTA","2024","0.7300","",
"36","New York","3614782","New York - 3614782 - ZCTA","2024","0.7161","",
"36","New York","3614783","New York - 3614783 - ZCTA","2024","0.4646","",
"36","New York","3614784","New York - 3614784 - ZCTA","2024","0.2268","",
"36","New York","3614787","New York - 3614787 - ZCTA","2024","0.7474","",
"36","New York","3614788","New York - 3614788 - ZCTA","2024","0.2192","",
"36","New York","3614801","New York - 3614801 - ZCTA","2024","0.6389","",
"36","New York","3614802","New York - 3614802 - ZCTA","2024","0.2046","",
"36","New York","3614803","New York - 3614803 - ZCTA","2024","0.2838","",
"36","New York","3614804","New York - 3614804 - ZCTA","2024","0.0698","",
"36","New York","3614805","New York - 3614805 - ZCTA","2024","0.2056","",
"36","New York","3614806","New York - 3614806 - ZCTA","2024","0.2685","",
"36","New York","3614807","New York - 3614807 - ZCTA","2024","0.2345","",
"36","New York","3614808","New York - 3614808 - ZCTA","2024","0.2347","",
"36","New York","3614809","New York - 3614809 - ZCTA","2024","0.3410","",
"36","New York","3614810","New York - 3614810 - ZCTA","2024","0.9011","",
"36","New York","3614812","New York - 3614812 - ZCTA","2024","0.4145","",
"36","New York","3614813","New York - 3614813 - ZCTA","2024","0.4644","",
"36","New York","3614814","New York - 3614814 - ZCTA","2024","0.0023","",
"36","New York","3614815","New York - 3614815 - ZCTA","2024","0.6018","",
"36","New York","3614816","New York - 3614816 - ZCTA","2024","0.0018","",
"36","New York","3614817","New York - 3614817 - ZCTA","2024","0.2279","",
"36","New York","3614818","New York - 3614818 - ZCTA","2024","0.0553","",
"36","New York","3614819","New York - 3614819 - ZCTA","2024","0.5625","",
"36","New York","3614820","New York - 3614820 - ZCTA","2024","0.3029","",
"36","New York","3614821","New York - 3614821 - ZCTA","2024","0.3985","",
"36","New York","3614822","New York - 3614822 - ZCTA","2024","0.4104","",
"36","New York","3614823","New York - 3614823 - ZCTA","2024","0.2793","",
"36","New York","3614824","New York - 3614824 - ZCTA","2024","0.4180","",
"36","New York","3614825","New York - 3614825 - ZCTA","2024","0.2850","",
"36","New York","3614826","New York - 3614826 - ZCTA","2024","0.4809","",
"36","New York","3614827","New York - 3614827 - ZCTA","2024","0.0197","",
"36","New York","3614830","New York - 3614830 - ZCTA","2024","0.4024","",
"36","New York","3614836","New York - 3614836 - ZCTA","2024","0.2216","",
"36","New York","3614837","New York - 3614837 - ZCTA","2024","0.5557","",
"36","New York","3614838","New York - 3614838 - ZCTA","2024","0.1312","",
"36","New York","3614839","New York - 3614839 - ZCTA","2024","0.8613","",
"36","New York","3614840","New York - 3614840 - ZCTA","2024","0.6467","",
"36","New York","3614841","New York - 3614841 - ZCTA","2024","0.3226","",
"36","New York","3614842","New York - 3614842 - ZCTA","2024","0.6715","",
"36","New York","3614843","New York - 3614843 - ZCTA","2024","0.6619","",
"36","New York","3614845","New York - 3614845 - ZCTA","2024","0.2365","",
"36","New York","3614846","New York - 3614846 - ZCTA","2024","0.2840","",
"36","New York","3614847","New York - 3614847 - ZCTA","2024","0.8603","",
"36","New York","3614850","New York - 3614850 - ZCTA","2024","0.6455","",
"36","New York","3614853","New York - 3614853 - ZCTA","2024","0.6344","",
"36","New York","3614855","New York - 3614855 - ZCTA","2024","0.5209","",
"36","New York","3614856","New York - 3614856 - ZCTA","2024","0.6742","",
"36","New York","3614858","New York - 3614858 - ZCTA","2024","0.3258","",
"36","New York","3614859","New York - 3614859 - ZCTA","2024","0.2614","",
"36","New York","3614860","New York - 3614860 - ZCTA","2024","0.6243","",
"36","New York","3614861","New York - 3614861 - ZCTA","2024","0.3834","",
"36","New York","3614864","New York - 3614864 - ZCTA","2024","0.0839","",
"36","New York","3614865","New York - 3614865 - ZCTA","2024","0.6884","",
"36","New York","3614867","New York - 3614867 - ZCTA","2024","0.4594","",
"36","New York","3614869","New York - 3614869 - ZCTA","2024","0.1592","",
"36","New York","3614870","New York - 3614870 - ZCTA","2024","0.2444","",
"36","New York","3614871","New York - 3614871 - ZCTA","2024","0.1034","",
"36","New York","3614872","New York - 3614872 - ZCTA","2024","0.4788","",
"36","New York","3614873","New York - 3614873 - ZCTA","2024","0.7623","",
"36","New York","3614874","New York - 3614874 - ZCTA","2024","0.2320","",
"36","New York","3614877","New York - 3614877 - ZCTA","2024","0.4270","",
"36","New York","3614878","New York - 3614878 - ZCTA","2024","0.3091","",
"36","New York","3614879","New York - 3614879 - ZCTA","2024","0.3192","",
"36","New York","3614880","New York - 3614880 - ZCTA","2024","0.4346","",
"36","New York","3614881","New York - 3614881 - ZCTA","2024","0.1798","",
"36","New York","3614882","New York - 3614882 - ZCTA","2024","0.3477","",
"36","New York","3614883","New York - 3614883 - ZCTA","2024","0.3537","",
"36","New York","3614884","New York - 3614884 - ZCTA","2024","0.1903","",
"36","New York","3614885","New York - 3614885 - ZCTA","2024","0.5957","",
"36","New York","3614886","New York - 3614886 - ZCTA","2024","0.4505","",
"36","New York","3614889","New York - 3614889 - ZCTA","2024","0.3934","",
"36","New York","3614891","New York - 3614891 - ZCTA","2024","0.7195","",
"36","New York","3614892","New York - 3614892 - ZCTA","2024","0.7326","",
"36","New York","3614894","New York - 3614894 - ZCTA","2024","0.1025","",
"36","New York","3614895","New York - 3614895 - ZCTA","2024","0.6759","",
"36","New York","3614897","New York - 3614897 - ZCTA","2024","0.2139","",
"36","New York","3614898","New York - 3614898 - ZCTA","2024","0.5658","",
"36","New York","3614901","New York - 3614901 - ZCTA","2024","0.8953","",
"36","New York","3614903","New York - 3614903 - ZCTA","2024","0.4945","",
"36","New York","3614904","New York - 3614904 - ZCTA","2024","0.7383","",
"36","New York","3614905","New York - 3614905 - ZCTA","2024","0.3065","",
